4.501347160696017454e+03 1.000000000000000000e+00
4.501351662045432931e+03 0.000000000000000000e+00
4.527603274550467177e+03 0.000000000000000000e+00
4.527607802156002435e+03 1.000000000000000000e+00
4.527720993765940875e+03 1.000000000000000000e+00
4.527725521489202947e+03 0.000000000000000000e+00
4.528662857683098991e+03 0.000000000000000000e+00
4.528667386348225591e+03 1.000000000000000000e+00
4.528834950141426816e+03 1.000000000000000000e+00
4.528839478978646184e+03 0.000000000000000000e+00
4.531879350031716967e+03 0.000000000000000000e+00
4.531883881913337973e+03 1.000000000000000000e+00
4.532024372491268878e+03 1.000000000000000000e+00
4.532028904517904266e+03 0.000000000000000000e+00
4.533597257828345391e+03 0.000000000000000000e+00
4.533601791427867283e+03 1.000000000000000000e+00
4.533724200328752886e+03 1.000000000000000000e+00
4.533728734055216592e+03 0.000000000000000000e+00
4.564101728212011039e+03 0.000000000000000000e+00
4.564106292316026156e+03 1.000000000000000000e+00
4.564416662096351502e+03 1.000000000000000000e+00
4.564421226515300077e+03 0.000000000000000000e+00
4.565174418154272644e+03 0.000000000000000000e+00
4.565178983330977644e+03 1.000000000000000000e+00
4.567274881456146431e+03 1.000000000000000000e+00
4.567279448733307618e+03 0.000000000000000000e+00
4.596033831424621894e+03 0.000000000000000000e+00
4.596038427460747698e+03 1.000000000000000000e+00
4.596098176348676134e+03 1.000000000000000000e+00
4.596102772449146869e+03 0.000000000000000000e+00
4.664976146603051347e+03 0.000000000000000000e+00
4.664980811581526723e+03 1.000000000000000000e+00
4.665041456726266006e+03 1.000000000000000000e+00
4.665046121770060381e+03 0.000000000000000000e+00
4.665312036977512435e+03 0.000000000000000000e+00
4.665316702291878755e+03 1.000000000000000000e+00
4.665354024974792992e+03 1.000000000000000000e+00
4.665358690331147045e+03 0.000000000000000000e+00
4.667099193706339065e+03 0.000000000000000000e+00
4.667103860807870660e+03 1.000000000000000000e+00
4.667136530649241649e+03 1.000000000000000000e+00
4.667141197788102545e+03 0.000000000000000000e+00
4.668625584694008467e+03 0.000000000000000000e+00
4.668630253321923192e+03 1.000000000000000000e+00
4.668667602513351994e+03 1.000000000000000000e+00
4.668672271183285375e+03 0.000000000000000000e+00
4.669746189301507911e+03 0.000000000000000000e+00
4.669750859050036524e+03 1.000000000000000000e+00
4.669792886996887319e+03 1.000000000000000000e+00
4.669797556792113937e+03 0.000000000000000000e+00
4.670554125276704326e+03 0.000000000000000000e+00
4.670558795833161639e+03 1.000000000000000000e+00
4.670633525371731594e+03 1.000000000000000000e+00
4.670638196007596889e+03 0.000000000000000000e+00
4.670759634179383283e+03 0.000000000000000000e+00
4.670764304941349110e+03 1.000000000000000000e+00
4.670811012817935989e+03 1.000000000000000000e+00
4.670815683631289176e+03 0.000000000000000000e+00
4.671208048627810058e+03 0.000000000000000000e+00
4.671212719838190424e+03 1.000000000000000000e+00
4.671296802423892586e+03 1.000000000000000000e+00
4.671301473723026902e+03 0.000000000000000000e+00
4.671628476271147520e+03 0.000000000000000000e+00
4.671633147901955454e+03 1.000000000000000000e+00
4.671670521116637246e+03 1.000000000000000000e+00
4.671675192789490211e+03 0.000000000000000000e+00
4.673679771398567027e+03 0.000000000000000000e+00
4.673684445080672049e+03 1.000000000000000000e+00
4.673712487271473037e+03 1.000000000000000000e+00
4.673717160986293493e+03 0.000000000000000000e+00
4.673777919704320993e+03 0.000000000000000000e+00
4.673782593484574136e+03 1.000000000000000000e+00
4.673876070071211871e+03 1.000000000000000000e+00
4.673880743949614953e+03 0.000000000000000000e+00
4.674221949697784112e+03 0.000000000000000000e+00
4.674226623922067120e+03 1.000000000000000000e+00
4.674334132370762745e+03 1.000000000000000000e+00
4.674338806707228287e+03 0.000000000000000000e+00
4.675058710314617201e+03 0.000000000000000000e+00
4.675063385375669895e+03 1.000000000000000000e+00
4.675194288983096158e+03 1.000000000000000000e+00
4.675198964179727227e+03 0.000000000000000000e+00
4.675802103747769252e+03 0.000000000000000000e+00
4.675806779552215630e+03 1.000000000000000000e+00
4.675834834477052937e+03 1.000000000000000000e+00
4.675839510314222025e+03 0.000000000000000000e+00
4.676742034430494641e+03 0.000000000000000000e+00
4.676746711174863776e+03 1.000000000000000000e+00
4.676844923887028926e+03 1.000000000000000000e+00
4.676849600734288288e+03 0.000000000000000000e+00
4.677046032542561079e+03 0.000000000000000000e+00
4.677050709590936094e+03 1.000000000000000000e+00
